,Year,Season,Site,Depth,Transect..,Meter.Mark,Coral,Algae,Algae.Functional.Group,CoralAlgae,Maximum.colony.diameter,Length.of.edge.in.contact,Outcome,Proportion of colony in contact
953,2016,Spring,Harry's Bommie 8m,8,1,8,Acropora,filamentous,filamentous,Acrfila,1,0.05,0,0.05
954,2016,Spring,Harry's Bommie 8m,8,1,8,Acropora,filamentous,filamentous,Acrfila,1,0.05,0,0.05
955,2016,Spring,Harry's Bommie 8m,8,1,8,Acropora,filamentous,filamentous,Acrfila,1,0.05,0,0.05
956,2016,Spring,Harry's Bommie 8m,8,1,8,Acropora,filamentous,filamentous,Acrfila,1,0.05,0,0.05
957,2016,Spring,Harry's Bommie 8m,8,1,8,Acropora,filamentous,filamentous,Acrfila,0.7,0.03,0,0.042857143
958,2016,Spring,Harry's Bommie 8m,8,1,8,Acropora,filamentous,filamentous,Acrfila,0.7,0.03,0,0.042857143
959,2016,Spring,Harry's Bommie 8m,8,1,8,Acropora,filamentous,filamentous,Acrfila,0.7,0.03,0,0.042857143
962,2016,Spring,Harry's Bommie 8m,8,2,3.9,Acropora,filamentous,filamentous,Acrfila,0.25,0.25,0,1
963,2016,Spring,Harry's Bommie 8m,8,2,4.3,Acropora,filamentous,filamentous,Acrfila,0.31,0.03,0,0.096774194
964,2016,Spring,Harry's Bommie 8m,8,2,4.3,Acropora,filamentous,filamentous,Acrfila,0.31,0.03,0,0.096774194
965,2016,Spring,Harry's Bommie 8m,8,2,4.3,Acropora,filamentous,filamentous,Acrfila,0.31,0.03,0,0.096774194
966,2016,Spring,Harry's Bommie 8m,8,2,4.3,Acropora,Lobophora,leathery macrophyte,AcrLob,0.31,0.02,0,0.064516129
967,2016,Spring,Harry's Bommie 8m,8,2,4.3,Acropora,Lobophora,leathery macrophyte,AcrLob,0.31,0.02,0,0.064516129
968,2016,Spring,Harry's Bommie 8m,8,2,8,Lobophyllia,filamentous,filamentous,Lobfila,0.75,0.05,0,0.066666667
969,2016,Spring,Harry's Bommie 8m,8,2,8,Lobophyllia,filamentous,filamentous,Lobfila,0.75,0.05,0,0.066666667
970,2016,Spring,Harry's Bommie 8m,8,2,8,Lobophyllia,filamentous,filamentous,Lobfila,0.75,0.05,0,0.066666667
971,2016,Spring,Harry's Bommie 8m,8,2,8,Lobophyllia,filamentous,filamentous,Lobfila,0.75,0.05,0,0.066666667
972,2016,Spring,Harry's Bommie 8m,8,2,8,Lobophyllia,filamentous,filamentous,Lobfila,0.75,0.05,0,0.066666667
973,2016,Spring,Harry's Bommie 8m,8,2,10,Acropora,Chlorodesmis fastigiata,corticated foliose algae,AcrCfas,0.35,0.1,0,0.285714286
975,2016,Spring,Harry's Bommie 8m,8,2,12.7,Acropora,filamentous,filamentous,Acrfila,0.3,0.15,0,0.5
976,2016,Spring,Harry's Bommie 8m,8,2,13.5,Acropora,filamentous,filamentous,Acrfila,0.4,0.12,0,0.3
977,2016,Spring,Harry's Bommie 8m,8,2,14,Acropora,filamentous,filamentous,Acrfila,0.22,0.1,0,0.454545455
978,2016,Spring,Harry's Bommie 8m,8,2,14.7,Acropora,Peyssonnelia,crustose,AcrPey,0.35,0.03,0,0.085714286
979,2016,Spring,Harry's Bommie 8m,8,2,15.7,Acropora,Peyssonnelia,crustose,AcrPey,0.35,0.03,0,0.085714286
980,2016,Spring,Harry's Bommie 8m,8,2,16.7,Acropora,Peyssonnelia,crustose,AcrPey,0.35,0.03,0,0.085714286
981,2016,Spring,Harry's Bommie 8m,8,3,1.8,Favites,filamentous,filamentous,Favtfila,0.23,0.03,0,0.130434783
982,2016,Spring,Harry's Bommie 8m,8,3,1.8,Favites,filamentous,filamentous,Favtfila,0.23,0.03,0,0.130434783
983,2016,Spring,Harry's Bommie 8m,8,3,6,Acropora,filamentous,filamentous,Acrfila,0.12,0.05,0,0.416666667
984,2016,Spring,Harry's Bommie 8m,8,3,6.3,Isopora,filamentous,filamentous,Isofila,0.25,0.05,0,0.2
985,2016,Spring,Harry's Bommie 8m,8,3,6.3,Isopora,filamentous,filamentous,Isofila,0.25,0.05,0,0.2
986,2016,Spring,Harry's Bommie 8m,8,3,6.3,Isopora,filamentous,filamentous,Isofila,0.25,0.05,0,0.2
987,2016,Spring,Harry's Bommie 8m,8,3,9,Acropora,filamentous,filamentous,Acrfila,0.27,0.04,0,0.148148148
988,2016,Spring,Harry's Bommie 8m,8,3,9,Acropora,filamentous,filamentous,Acrfila,0.27,0.04,0,0.148148148
989,2016,Spring,Harry's Bommie 8m,8,3,10.3,Acropora,Chlorodesmis fastigiata,corticated foliose algae,AcrCfas,0.65,0.07,0,0.107692308
990,2016,Spring,Harry's Bommie 8m,8,3,10.3,Acropora,Chlorodesmis fastigiata,corticated foliose algae,AcrCfas,0.65,0.07,0,0.107692308
991,2016,Spring,Harry's Bommie 8m,8,3,10.3,Acropora,Chlorodesmis fastigiata,corticated foliose algae,AcrCfas,0.65,0.07,0,0.107692308
996,2016,Spring,Harry's Bommie 5m,5,1,2.8,Favites,CCA,crustose,FavtCCA,0.2,0.03,1,0.15
997,2016,Spring,Harry's Bommie 5m,5,1,4,Acropora,filamentous,filamentous,Acrfila,0.32,0.05,0,0.15625
998,2016,Spring,Harry's Bommie 5m,5,1,4,Acropora,filamentous,filamentous,Acrfila,0.32,0.05,0,0.15625
999,2016,Spring,Harry's Bommie 5m,5,1,4,Acropora,filamentous,filamentous,Acrfila,0.32,0.05,0,0.15625
1000,2016,Spring,Harry's Bommie 5m,5,1,4,Acropora,filamentous,filamentous,Acrfila,0.32,0.05,0,0.15625
1001,2016,Spring,Harry's Bommie 5m,5,1,5.6,Acropora,filamentous,filamentous,Acrfila,0.35,0.04,0,0.114285714
1002,2016,Spring,Harry's Bommie 5m,5,1,5.6,Acropora,filamentous,filamentous,Acrfila,0.35,0.04,0,0.114285714
1003,2016,Spring,Harry's Bommie 5m,5,1,5.6,Acropora,filamentous,filamentous,Acrfila,0.35,0.04,0,0.114285714
1004,2016,Spring,Harry's Bommie 5m,5,1,5.6,Acropora,filamentous,filamentous,Acrfila,0.35,0.04,0,0.114285714
1005,2016,Spring,Harry's Bommie 5m,5,1,5.6,Acropora,filamentous,filamentous,Acrfila,0.35,0.04,0,0.114285714
1006,2016,Spring,Harry's Bommie 5m,5,1,5.6,Acropora,filamentous,filamentous,Acrfila,0.35,0.04,0,0.114285714
1007,2016,Spring,Harry's Bommie 5m,5,1,12.6,Montipora,Plocamium,corticated foliose algae,MonPlo,0.3,0.05,0,0.166666667
1008,2016,Spring,Harry's Bommie 5m,5,2,2.4,Acropora,filamentous,filamentous,Acrfila,0.24,0.05,0,0.208333333
1009,2016,Spring,Harry's Bommie 5m,5,2,3,Acropora,filamentous,filamentous,Acrfila,0.42,0.06,0,0.142857143
1010,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1011,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1012,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1013,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1014,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1015,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1016,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1017,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1018,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1019,2016,Spring,Harry's Bommie 5m,5,2,5.1,Acropora,filamentous,filamentous,Acrfila,0.9,0.05,0,0.055555556
1020,2016,Spring,Harry's Bommie 5m,5,2,7.8,Acropora,filamentous,filamentous,Acrfila,0.45,0.04,0,0.088888889
1021,2016,Spring,Harry's Bommie 5m,5,2,7.8,Acropora,filamentous,filamentous,Acrfila,0.45,0.04,0,0.088888889
1022,2016,Spring,Harry's Bommie 5m,5,2,7.8,Acropora,filamentous,filamentous,Acrfila,0.45,0.04,0,0.088888889
1023,2016,Spring,Harry's Bommie 5m,5,2,7.8,Acropora,filamentous,filamentous,Acrfila,0.45,0.04,0,0.088888889
1024,2016,Spring,Harry's Bommie 5m,5,2,7.8,Acropora,filamentous,filamentous,Acrfila,0.45,0.04,0,0.088888889
1025,2016,Spring,Harry's Bommie 5m,5,2,7.8,Acropora,filamentous,filamentous,Acrfila,0.45,0.04,0,0.088888889
1026,2016,Spring,Harry's Bommie 5m,5,2,7.8,Acropora,filamentous,filamentous,Acrfila,0.45,0.04,0,0.088888889
1027,2016,Spring,Harry's Bommie 5m,5,2,10.4,Acropora,filamentous,filamentous,Acrfila,0.6,0.3,0,0.5
1028,2016,Spring,Harry's Bommie 5m,5,3,2.6,Platygyra,filamentous,filamentous,Plafila,0.65,0.33,0,0.507692308
1029,2016,Spring,Harry's Bommie 5m,5,3,3.5,Coscinaraea,CCA,crustose,CosCCA,0.4,0.03,1,0.075
1030,2016,Spring,Harry's Bommie 5m,5,3,4.5,Acropora,filamentous,filamentous,Acrfila,0.15,0.04,0,0.266666667
1031,2016,Spring,Harry's Bommie 5m,5,3,5.6,Porites (encrusting),ACA,articulate calcaerous,PoreACA,0.2,0.1,1,0.5
1032,2016,Spring,Harry's Bommie 5m,5,3,9.4,Favites,CCA,crustose,FavtCCA,0.13,0.1,1,0.769230769
1033,2016,Spring,Harry's Bommie 5m,5,3,13.5,Acropora,Plocamium,corticated foliose algae,AcrPlo,0.2,0.05,0,0.25
1034,2016,Spring,Harry's Tower,1.5,1,0.7,Acropora,Chlorodesmis fastigiata,corticated foliose algae,AcrCfas,0.39,0.03,0,0.076923077
1035,2016,Spring,Harry's Tower,1.5,1,0.7,Acropora,Colpomenia,leathery macrophyte,AcrCol,0.39,0.03,0,0.076923077
1036,2016,Spring,Harry's Tower,1.5,1,0.7,Acropora,Halimeda,articulate calcaerous,AcrHal,0.39,0.03,1,0.076923077
1037,2016,Spring,Harry's Tower,1.5,1,0.7,Acropora,Halimeda,articulate calcaerous,AcrHal,0.39,0.03,1,0.076923077
1038,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,filamentous,filamentous,Acrfila,0.4,0.02,0,0.05
1039,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,filamentous,filamentous,Acrfila,0.4,0.02,0,0.05
1040,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,filamentous,filamentous,Acrfila,0.4,0.02,0,0.05
1041,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,filamentous,filamentous,Acrfila,0.4,0.02,0,0.05
1042,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,filamentous,filamentous,Acrfila,0.4,0.02,0,0.05
1043,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,filamentous,filamentous,Acrfila,0.4,0.02,0,0.05
1044,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,filamentous,filamentous,Acrfila,0.4,0.02,0,0.05
1045,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,Halimeda,articulate calcaerous,AcrHal,0.4,0.05,1,0.125
1046,2016,Spring,Harry's Tower,1.5,1,1.5,Acropora,Halimeda,articulate calcaerous,AcrHal,0.4,0.05,1,0.125
1047,2016,Spring,Harry's Tower,1.5,1,2.7,Seriatopora,filamentous,filamentous,Serfila,0.15,0.1,0,0.666666667
1048,2016,Spring,Harry's Tower,1.5,1,3.6,Acropora,Halimeda,articulate calcaerous,AcrHal,0.7,0.03,1,0.042857143
1049,2016,Spring,Harry's Tower,1.5,1,3.6,Acropora,Halimeda,articulate calcaerous,AcrHal,0.7,0.03,1,0.042857143
1050,2016,Spring,Harry's Tower,1.5,1,3.6,Acropora,Halimeda,articulate calcaerous,AcrHal,0.7,0.03,1,0.042857143
1051,2016,Spring,Harry's Tower,1.5,1,3.6,Acropora,Halimeda,articulate calcaerous,AcrHal,0.7,0.03,1,0.042857143
1052,2016,Spring,Harry's Tower,1.5,1,3.6,Acropora,ACA,articulate calcaerous,AcrACA,0.7,0.05,1,0.071428571
1053,2016,Spring,Harry's Tower,1.5,1,4.3,Pocillopora,filamentous,filamentous,Pocfila,0.3,0.02,0,0.066666667
1054,2016,Spring,Harry's Tower,1.5,1,4.3,Pocillopora,filamentous,filamentous,Pocfila,0.3,0.02,0,0.066666667
1055,2016,Spring,Harry's Tower,1.5,1,4.3,Pocillopora,filamentous,filamentous,Pocfila,0.3,0.02,0,0.066666667
1056,2016,Spring,Harry's Tower,1.5,1,5.4,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.35,0.03,1,0.085714286
1057,2016,Spring,Harry's Tower,1.5,1,5.4,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.35,0.03,1,0.085714286
1058,2016,Spring,Harry's Tower,1.5,1,5.8,Acropora,filamentous,filamentous,Acrfila,0.52,0.02,0,0.038461538
1059,2016,Spring,Harry's Tower,1.5,1,5.8,Acropora,filamentous,filamentous,Acrfila,0.52,0.02,0,0.038461538
1060,2016,Spring,Harry's Tower,1.5,1,5.8,Acropora,filamentous,filamentous,Acrfila,0.52,0.02,0,0.038461538
1061,2016,Spring,Harry's Tower,1.5,1,5.8,Acropora,filamentous,filamentous,Acrfila,0.52,0.02,0,0.038461538
1062,2016,Spring,Harry's Tower,1.5,1,5.8,Acropora,filamentous,filamentous,Acrfila,0.52,0.02,0,0.038461538
1063,2016,Spring,Harry's Tower,1.5,1,6.9,Acropora,filamentous,filamentous,Acrfila,0.4,0.03,0,0.075
1064,2016,Spring,Harry's Tower,1.5,1,6.9,Acropora,filamentous,filamentous,Acrfila,0.4,0.03,0,0.075
1065,2016,Spring,Harry's Tower,1.5,1,6.9,Acropora,filamentous,filamentous,Acrfila,0.4,0.03,0,0.075
1066,2016,Spring,Harry's Tower,1.5,1,6.9,Acropora,filamentous,filamentous,Acrfila,0.4,0.03,0,0.075
1067,2016,Spring,Harry's Tower,1.5,1,6.9,Acropora,filamentous,filamentous,Acrfila,0.4,0.03,0,0.075
1068,2016,Spring,Harry's Tower,1.5,1,6.9,Pocillopora,Lobophora,leathery macrophyte,PocLob,0.13,0.07,0,0.538461538
1069,2016,Spring,Harry's Tower,1.5,1,6.9,Pocillopora,Lobophora,leathery macrophyte,PocLob,0.13,0.07,0,0.538461538
1070,2016,Spring,Harry's Tower,1.5,1,6.9,Pocillopora,Turbinaria ornata,leathery macrophyte,PocTorn,0.13,0.02,0,0.153846154
1071,2016,Spring,Harry's Tower,1.5,1,6.9,Pocillopora,Codium,leathery macrophyte,PocCod,0.13,0.06,0,0.461538462
1072,2016,Spring,Harry's Tower,1.5,1,8.6,Pocillopora,filamentous,filamentous,Pocfila,0.49,0.05,0,0.102040816
1073,2016,Spring,Harry's Tower,1.5,1,8.6,Pocillopora,filamentous,filamentous,Pocfila,0.49,0.05,0,0.102040816
1074,2016,Spring,Harry's Tower,1.5,1,8.6,Pocillopora,filamentous,filamentous,Pocfila,0.49,0.05,0,0.102040816
1075,2016,Spring,Harry's Tower,1.5,1,8.6,Pocillopora,filamentous,filamentous,Pocfila,0.49,0.05,0,0.102040816
1076,2016,Spring,Harry's Tower,1.5,1,8.6,Pocillopora,Turbinaria ornata,leathery macrophyte,PocTorn,0.49,0.1,1,0.204081633
1077,2016,Spring,Harry's Tower,1.5,1,8.6,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.12,0.03,1,0.25
1078,2016,Spring,Harry's Tower,1.5,1,8.6,Acropora,ACA,articulate calcaerous,AcrACA,0.12,0.03,1,0.25
1079,2016,Spring,Harry's Tower,1.5,1,8.9,Pocillopora,Turbinaria ornata,leathery macrophyte,PocTorn,0.1,0.03,0,0.3
1080,2016,Spring,Harry's Tower,1.5,1,8.9,Pocillopora,Turbinaria ornata,leathery macrophyte,PocTorn,0.1,0.03,0,0.3
1081,2016,Spring,Harry's Tower,1.5,1,10,Pocillopora,filamentous,filamentous,Pocfila,0.2,0.05,0,0.25
1082,2016,Spring,Harry's Tower,1.5,1,10,Pocillopora,filamentous,filamentous,Pocfila,0.2,0.05,0,0.25
1083,2016,Spring,Harry's Tower,1.5,1,10.3,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.3,0.05,0,0.166666667
1084,2016,Spring,Harry's Tower,1.5,1,10.3,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.3,0.05,0,0.166666667
1085,2016,Spring,Harry's Tower,1.5,1,10.3,Acropora,Halimeda,articulate calcaerous,AcrHal,0.3,0.03,1,0.1
1086,2016,Spring,Harry's Tower,1.5,1,10.3,Acropora,Halimeda,articulate calcaerous,AcrHal,0.3,0.03,1,0.1
1087,2016,Spring,Harry's Tower,1.5,1,11.3,Pocillopora,filamentous,filamentous,Pocfila,0.15,0.09,0,0.6
1088,2016,Spring,Harry's Tower,1.5,1,11.3,Pocillopora,filamentous,filamentous,Pocfila,0.15,0.09,0,0.6
1089,2016,Spring,Harry's Tower,1.5,1,11.3,Pocillopora,Turbinaria ornata,leathery macrophyte,PocTorn,0.15,0.03,0,0.2
1090,2016,Spring,Harry's Tower,1.5,1,11.3,Pocillopora,filamentous,filamentous,Pocfila,0.27,0.15,0,0.555555556
1091,2016,Spring,Harry's Tower,1.5,1,13,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.22,0.02,1,0.090909091
1092,2016,Spring,Harry's Tower,1.5,1,14.5,Pocillopora,filamentous,filamentous,Pocfila,0.5,0.25,0,0.5
1093,2016,Spring,Harry's Tower,1.5,2,2,Porites (massive),CCA,crustose,PormCCA,0.05,0.01,1,0.2
1094,2016,Spring,Harry's Tower,1.5,2,2,Porites (massive),CCA,crustose,PormCCA,0.05,0.01,1,0.2
1095,2016,Spring,Harry's Tower,1.5,2,2,Porites (massive),CCA,crustose,PormCCA,0.05,0.01,1,0.2
1096,2016,Spring,Harry's Tower,1.5,2,2.7,Acropora,Chnoospora implexa,corticated foliose algae,AcrCimp,0.35,0.1,0,0.285714286
1097,2016,Spring,Harry's Tower,1.5,2,2.7,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.36,0.02,1,0.055555556
1098,2016,Spring,Harry's Tower,1.5,2,2.7,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.36,0.02,1,0.055555556
1099,2016,Spring,Harry's Tower,1.5,2,2.7,Pocillopora,filamentous,filamentous,Pocfila,0.1,0.09,0,0.9
1100,2016,Spring,Harry's Tower,1.5,2,3.9,Porites (massive),CCA,crustose,PormCCA,0.1,0.05,1,0.5
1101,2016,Spring,Harry's Tower,1.5,2,3.9,Porites (massive),CCA,crustose,PormCCA,0.1,0.05,1,0.5
1102,2016,Spring,Harry's Tower,1.5,2,3.9,Porites (massive),CCA,crustose,PormCCA,0.1,0.05,1,0.5
1103,2016,Spring,Harry's Tower,1.5,2,3.9,Porites (massive),CCA,crustose,PormCCA,0.07,0.02,1,0.285714286
1104,2016,Spring,Harry's Tower,1.5,2,4.5,Acropora,Halimeda,articulate calcaerous,AcrHal,0.25,0.01,1,0.04
1105,2016,Spring,Harry's Tower,1.5,2,4.5,Acropora,Halimeda,articulate calcaerous,AcrHal,0.25,0.01,1,0.04
1106,2016,Spring,Harry's Tower,1.5,2,4.5,Acropora,Halimeda,articulate calcaerous,AcrHal,0.25,0.01,1,0.04
1107,2016,Spring,Harry's Tower,1.5,2,5.9,Acropora,Chlorodesmis fastigiata,corticated foliose algae,AcrCfas,0.27,0.09,0,0.333333333
1108,2016,Spring,Harry's Tower,1.5,2,6.6,Porites (massive),CCA,crustose,PormCCA,0.1,0.03,1,0.3
1109,2016,Spring,Harry's Tower,1.5,2,6.6,Porites (massive),CCA,crustose,PormCCA,0.1,0.03,1,0.3
1110,2016,Spring,Harry's Tower,1.5,2,6.6,Porites (massive),CCA,crustose,PormCCA,0.1,0.03,1,0.3
1111,2016,Spring,Harry's Tower,1.5,2,6.8,Porites (massive),Turbinaria ornata,leathery macrophyte,PormTorm,0.09,0.02,0,0.222222222
1112,2016,Spring,Harry's Tower,1.5,2,6.8,Porites (massive),CCA,crustose,PormCCA,0.06,0.03,1,0.5
1113,2016,Spring,Harry's Tower,1.5,2,6.8,Acropora,Halimeda,articulate calcaerous,AcrHal,0.3,0.06,1,0.2
1114,2016,Spring,Harry's Tower,1.5,2,6.8,Acropora,Halimeda,articulate calcaerous,AcrHal,0.3,0.06,1,0.2
1115,2016,Spring,Harry's Tower,1.5,2,7.3,Acropora,filamentous,filamentous,Acrfila,0.25,0.02,0,0.08
1116,2016,Spring,Harry's Tower,1.5,2,7.3,Acropora,filamentous,filamentous,Acrfila,0.25,0.02,0,0.08
1117,2016,Spring,Harry's Tower,1.5,2,7.3,Acropora,filamentous,filamentous,Acrfila,0.25,0.02,0,0.08
1118,2016,Spring,Harry's Tower,1.5,2,7.3,Acropora,filamentous,filamentous,Acrfila,0.25,0.02,0,0.08
1119,2016,Spring,Harry's Tower,1.5,2,7.3,Acropora,filamentous,filamentous,Acrfila,0.25,0.02,0,0.08
1120,2016,Spring,Harry's Tower,1.5,2,7.3,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.23,0.03,0,0.130434783
1121,2016,Spring,Harry's Tower,1.5,2,7.5,Acropora,filamentous,filamentous,Acrfila,0.42,0.05,0,0.119047619
1122,2016,Spring,Harry's Tower,1.5,2,7.5,Porites (massive),CCA,crustose,PormCCA,0.04,0.01,1,0.25
1123,2016,Spring,Harry's Tower,1.5,2,7.5,Porites (massive),CCA,crustose,PormCCA,0.04,0.01,1,0.25
1124,2016,Spring,Harry's Tower,1.5,2,8.3,Acropora,Halimeda,articulate calcaerous,AcrHal,0.25,0.1,1,0.4
1125,2016,Spring,Harry's Tower,1.5,2,8.3,Porites (massive),CCA,crustose,PormCCA,0.14,0.05,1,0.357142857
1126,2016,Spring,Harry's Tower,1.5,2,8.3,Porites (massive),CCA,crustose,PormCCA,0.14,0.05,1,0.357142857
1127,2016,Spring,Harry's Tower,1.5,2,8.3,Porites (massive),CCA,crustose,PormCCA,0.14,0.05,1,0.357142857
1128,2016,Spring,Harry's Tower,1.5,2,8.3,Porites (massive),Halimeda,articulate calcaerous,PormHal,0.14,0.05,1,0.357142857
1129,2016,Spring,Harry's Tower,1.5,2,8.3,Porites (massive),Halimeda,articulate calcaerous,PormHal,0.14,0.05,1,0.357142857
1130,2016,Spring,Harry's Tower,1.5,2,8.3,Porites (massive),Halimeda,articulate calcaerous,PormHal,0.14,0.05,1,0.357142857
1131,2016,Spring,Harry's Tower,1.5,2,8.3,Porites (massive),cyanobacteria,cyanobacteria,Pormcyan,0.05,0.03,0,0.6
1132,2016,Spring,Harry's Tower,1.5,2,9.1,Acropora,Halimeda,articulate calcaerous,AcrHal,0.3,0.07,1,0.233333333
1133,2016,Spring,Harry's Tower,1.5,2,9.1,Acropora,Halimeda,articulate calcaerous,AcrHal,0.3,0.07,1,0.233333333
1134,2016,Spring,Harry's Tower,1.5,2,9.1,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.15,0.03,1,0.2
1135,2016,Spring,Harry's Tower,1.5,2,9.1,Acropora,Halimeda,articulate calcaerous,AcrHal,0.15,0.05,1,0.333333333
1136,2016,Spring,Harry's Tower,1.5,2,9.1,Acropora,Halimeda,articulate calcaerous,AcrHal,0.15,0.05,1,0.333333333
1137,2016,Spring,Harry's Tower,1.5,2,9.1,Acropora,Halimeda,articulate calcaerous,AcrHal,0.15,0.05,1,0.333333333
1138,2016,Spring,Harry's Tower,1.5,2,9.6,Platygyra,Turbinaria ornata,leathery macrophyte,PlaTorn,0.3,0.03,0,0.1
1139,2016,Spring,Harry's Tower,1.5,2,10.4,Acropora,filamentous,filamentous,Acrfila,0.23,0.1,0,0.434782609
1140,2016,Spring,Harry's Tower,1.5,2,12.4,Acropora,filamentous,filamentous,Acrfila,0.3,0.1,0,0.333333333
1141,2016,Spring,Harry's Tower,1.5,2,12.4,Acropora,filamentous,filamentous,Acrfila,0.3,0.1,0,0.333333333
1142,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1143,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1144,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1145,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1146,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1147,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1148,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1149,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1150,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1151,2016,Spring,Harry's Tower,1.5,2,13.5,Porites (massive),Chlorodesmis fastigiata,corticated foliose algae,PormCfas,0.05,0.03,0,0.6
1152,2016,Spring,Harry's Tower,1.5,2,14.2,Acropora,Chlorodesmis fastigiata,corticated foliose algae,AcrCfas,0.37,0.1,0,0.27027027
1153,2016,Spring,Harry's Tower,1.5,2,14.2,Acropora,Chlorodesmis fastigiata,corticated foliose algae,AcrCfas,0.37,0.1,0,0.27027027
1154,2016,Spring,Harry's Tower,1.5,2,14.2,Pocillopora,filamentous,filamentous,Pocfila,0.07,0.03,0,0.428571429
1155,2016,Spring,Harry's Tower,1.5,2,14.2,Acropora,filamentous,filamentous,Acrfila,0.25,0.07,0,0.28
1156,2016,Spring,Harry's Tower,1.5,3,1.2,Pocillopora,ACA,articulate calcaerous,PocACA,0.35,0.07,0,0.2
1157,2016,Spring,Harry's Tower,1.5,3,2.3,Acropora,Halimeda,articulate calcaerous,AcrHal,0.16,0.05,1,0.3125
1158,2016,Spring,Harry's Tower,1.5,3,2.3,Acropora,Halimeda,articulate calcaerous,AcrHal,0.42,0.05,1,0.119047619
1159,2016,Spring,Harry's Tower,1.5,3,2.3,Acropora,Halimeda,articulate calcaerous,AcrHal,0.42,0.05,1,0.119047619
1160,2016,Spring,Harry's Tower,1.5,3,2.3,Acropora,Halimeda,articulate calcaerous,AcrHal,0.42,0.05,1,0.119047619
1161,2016,Spring,Harry's Tower,1.5,3,4.9,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.33,0.15,0,0.454545455
1162,2016,Spring,Harry's Tower,1.5,3,4.9,Acropora,Turbinaria ornata,leathery macrophyte,AcrTorn,0.33,0.15,0,0.454545455
1163,2016,Spring,Harry's Tower,1.5,3,5.7,Acropora,Halimeda,articulate calcaerous,AcrHal,0.4,0.1,1,0.25
